NAME,REGION,YEAR,SE.SEC.TCHR.FE.ZS,GB.XPD.RSDV.GD.ZS,SP.POP.SCIE.RD.P6,RATIO
Albania,Europe & Central Asia,2000,53.94607162,\N,\N,\N
Albania,Europe & Central Asia,2001,54.10681915,\N,\N,\N
Albania,Europe & Central Asia,2002,\N,\N,\N,\N
Albania,Europe & Central Asia,2003,56.10060883,\N,\N,\N
Albania,Europe & Central Asia,2004,\N,\N,\N,\N
Albania,Europe & Central Asia,2005,\N,\N,\N,\N
Albania,Europe & Central Asia,2006,\N,\N,\N,\N
Albania,Europe & Central Asia,2007,\N,0.08735,\N,\N
Albania,Europe & Central Asia,2008,61.21942902,0.15308,147.94362,966.4464332375229
Albania,Europe & Central Asia,2009,61.44002914,\N,\N,\N
Albania,Europe & Central Asia,2010,62.08370972,\N,\N,\N
Albania,Europe & Central Asia,2011,63.21572876,\N,\N,\N
Albania,Europe & Central Asia,2012,63.55535126,\N,\N,\N
Albania,Europe & Central Asia,2013,\N,\N,\N,\N
Andorra,Europe & Central Asia,2000,\N,\N,\N,\N
Andorra,Europe & Central Asia,2001,\N,\N,\N,\N
Andorra,Europe & Central Asia,2002,54.27872849,\N,\N,\N
Andorra,Europe & Central Asia,2003,56.36363983,\N,\N,\N
Andorra,Europe & Central Asia,2004,58.04347992,\N,\N,\N
Andorra,Europe & Central Asia,2005,59.33610153,\N,\N,\N
Andorra,Europe & Central Asia,2006,\N,\N,\N,\N
Andorra,Europe & Central Asia,2007,\N,\N,\N,\N
Andorra,Europe & Central Asia,2008,\N,\N,\N,\N
Andorra,Europe & Central Asia,2009,\N,\N,\N,\N
Andorra,Europe & Central Asia,2010,\N,\N,\N,\N
Andorra,Europe & Central Asia,2011,\N,\N,\N,\N
Andorra,Europe & Central Asia,2012,\N,\N,\N,\N
Andorra,Europe & Central Asia,2013,\N,\N,\N,\N
Armenia,Europe & Central Asia,2000,\N,0.18463,\N,\N
Armenia,Europe & Central Asia,2001,\N,0.27987,\N,\N
Armenia,Europe & Central Asia,2002,\N,0.25255,\N,\N
Armenia,Europe & Central Asia,2003,\N,0.23971,\N,\N
Armenia,Europe & Central Asia,2004,\N,0.21201,\N,\N
Armenia,Europe & Central Asia,2005,\N,0.25761,\N,\N
Armenia,Europe & Central Asia,2006,\N,0.24057,\N,\N
Armenia,Europe & Central Asia,2007,\N,0.21107,\N,\N
Armenia,Europe & Central Asia,2008,\N,0.22438,\N,\N
Armenia,Europe & Central Asia,2009,\N,0.29093,\N,\N
Armenia,Europe & Central Asia,2010,\N,0.24139,\N,\N
Armenia,Europe & Central Asia,2011,\N,0.27014,\N,\N
Armenia,Europe & Central Asia,2012,\N,\N,\N,\N
Armenia,Europe & Central Asia,2013,\N,\N,\N,\N
Austria,Europe & Central Asia,2000,\N,1.93246,\N,\N
Austria,Europe & Central Asia,2001,\N,2.05092,\N,\N
Austria,Europe & Central Asia,2002,59.72898102,2.12412,2981.30059,1403.5462167862456
Austria,Europe & Central Asia,2003,59.86175919,2.24092,\N,\N
Austria,Europe & Central Asia,2004,60.83470154,2.23663,3167.91195,1416.3772953058844
Austria,Europe & Central Asia,2005,61.19771957,2.4587,3455.63399,1405.4719933298084
Austria,Europe & Central Asia,2006,61.70682907,2.43928,3527.5237,1446.1331622445969
Austria,Europe & Central Asia,2007,61.93835831,2.50632,3811.07393,1520.5855317756711
Austria,Europe & Central Asia,2008,61.81645966,2.66957,4136.62987,1549.5491296351095
Austria,Europe & Central Asia,2009,62.25033951,2.70782,4140.57533,1529.117640758987
Austria,Europe & Central Asia,2010,62.774890899999995,2.79846,4312.41701,1540.996480206971
Austria,Europe & Central Asia,2011,63.27421188,2.76578,4401.07721,1591.2607691139572
Austria,Europe & Central Asia,2012,63.61486816,2.83639,4564.93825,1609.4183980341209
Austria,Europe & Central Asia,2013,\N,\N,\N,\N
Azerbaijan,Europe & Central Asia,2000,\N,0.336,\N,\N
Azerbaijan,Europe & Central Asia,2001,\N,0.34001,\N,\N
Azerbaijan,Europe & Central Asia,2002,\N,0.30155,\N,\N
Azerbaijan,Europe & Central Asia,2003,\N,0.32496,\N,\N
Azerbaijan,Europe & Central Asia,2004,\N,0.29831,\N,\N
Azerbaijan,Europe & Central Asia,2005,\N,0.21994,\N,\N
Azerbaijan,Europe & Central Asia,2006,\N,0.17165,\N,\N
Azerbaijan,Europe & Central Asia,2007,\N,0.17006,\N,\N
Azerbaijan,Europe & Central Asia,2008,\N,0.16554,\N,\N
Azerbaijan,Europe & Central Asia,2009,\N,0.24976,\N,\N
Azerbaijan,Europe & Central Asia,2010,\N,0.21848,\N,\N
Azerbaijan,Europe & Central Asia,2011,\N,0.21084,\N,\N
Azerbaijan,Europe & Central Asia,2012,\N,\N,\N,\N
Azerbaijan,Europe & Central Asia,2013,\N,\N,\N,\N
Belarus,Europe & Central Asia,2000,\N,0.7221,\N,\N
Belarus,Europe & Central Asia,2001,\N,0.70876,\N,\N
Belarus,Europe & Central Asia,2002,\N,0.6209,\N,\N
Belarus,Europe & Central Asia,2003,\N,0.61147,\N,\N
Belarus,Europe & Central Asia,2004,\N,0.62759,\N,\N
Belarus,Europe & Central Asia,2005,\N,0.67852,\N,\N
Belarus,Europe & Central Asia,2006,\N,0.66065,\N,\N
Belarus,Europe & Central Asia,2007,\N,0.96203,\N,\N
Belarus,Europe & Central Asia,2008,\N,0.74147,\N,\N
Belarus,Europe & Central Asia,2009,\N,0.64269,\N,\N
Belarus,Europe & Central Asia,2010,\N,0.6935,\N,\N
Belarus,Europe & Central Asia,2011,\N,0.7006,\N,\N
Belarus,Europe & Central Asia,2012,\N,\N,\N,\N
Belarus,Europe & Central Asia,2013,\N,\N,\N,\N
Belgium,Europe & Central Asia,2000,57.30506897,1.96558,2974.14393,1513.1126334211785
Belgium,Europe & Central Asia,2001,58.00009155,2.06825,3129.52181,1513.1254974011847
Belgium,Europe & Central Asia,2002,58.56809998,1.93609,2966.26192,1532.088859505498
Belgium,Europe & Central Asia,2003,\N,1.87482,2977.10736,1587.943034531315
Belgium,Europe & Central Asia,2004,\N,1.85508,3103.19427,1672.8088653858592
Belgium,Europe & Central Asia,2005,\N,1.82957,3154.33552,1724.08572506108
Belgium,Europe & Central Asia,2006,\N,1.85884,3294.27807,1772.222498977857
Belgium,Europe & Central Asia,2007,\N,1.89299,3401.22146,1796.7456035161308
Belgium,Europe & Central Asia,2008,\N,1.96686,3413.71216,1735.6152242660892
Belgium,Europe & Central Asia,2009,\N,2.02668,3519.0442,1736.3590700061184
Belgium,Europe & Central Asia,2010,\N,2.10478,3731.9619,1773.0888263856555
Belgium,Europe & Central Asia,2011,\N,2.21281,3878.18635,1752.607024552492
Belgium,Europe & Central Asia,2012,\N,2.23621,3982.98387,1781.1314098407574
Belgium,Europe & Central Asia,2013,\N,\N,\N,\N
Bermuda,North America,2000,\N,\N,\N,\N
Bermuda,North America,2001,66.5116272,\N,\N,\N
Bermuda,North America,2002,67.28111267,\N,\N,\N
Bermuda,North America,2003,67.83114624,\N,\N,\N
Bermuda,North America,2004,65.57142639,\N,\N,\N
Bermuda,North America,2005,66.86216736,\N,\N,\N
Bermuda,North America,2006,67.46987915,\N,\N,\N
Bermuda,North America,2007,\N,0.20526,\N,\N
Bermuda,North America,2008,\N,0.2095,\N,\N
Bermuda,North America,2009,\N,0.22217,\N,\N
Bermuda,North America,2010,73.09091187,0.22283,\N,\N
Bermuda,North America,2011,66.86566925,0.26122,\N,\N
Bermuda,North America,2012,\N,\N,\N,\N
Bermuda,North America,2013,\N,\N,\N,\N
Bosnia and Herzegovina,Europe & Central Asia,2000,\N,\N,\N,\N
Bosnia and Herzegovina,Europe & Central Asia,2001,\N,\N,\N,\N
Bosnia and Herzegovina,Europe & Central Asia,2002,\N,\N,\N,\N
Bosnia and Herzegovina,Europe & Central Asia,2003,\N,0.01854,59.48181,3208.2961165048546
Bosnia and Herzegovina,Europe & Central Asia,2004,\N,0.01611,61.4281,3813.0415890751087
Bosnia and Herzegovina,Europe & Central Asia,2005,\N,0.02765,65.16088,2356.6321880650994
Bosnia and Herzegovina,Europe & Central Asia,2006,\N,0.02043,173.18602,8477.044542339698
Bosnia and Herzegovina,Europe & Central Asia,2007,\N,0.02603,192.61683,7399.801383019592
Bosnia and Herzegovina,Europe & Central Asia,2008,\N,0.01898,\N,\N
Bosnia and Herzegovina,Europe & Central Asia,2009,\N,0.02171,\N,\N
Bosnia and Herzegovina,Europe & Central Asia,2010,\N,\N,\N,\N
Bosnia and Herzegovina,Europe & Central Asia,2011,\N,\N,\N,\N
Bosnia and Herzegovina,Europe & Central Asia,2012,\N,\N,\N,\N
Bosnia and Herzegovina,Europe & Central Asia,2013,\N,\N,\N,\N
Bulgaria,Europe & Central Asia,2000,75.57141113,0.50829,1184.79947,2330.9517598221487
Bulgaria,Europe & Central Asia,2001,76.57698822,0.45724,1161.56665,2540.3872145918995
Bulgaria,Europe & Central Asia,2002,75.67111206,0.47705,1171.84602,2456.4427628131225
Bulgaria,Europe & Central Asia,2003,77.06443787,0.48311,1228.25748,2542.397135228002
Bulgaria,Europe & Central Asia,2004,77.19280243,0.48715,1268.88822,2604.7176844914297
Bulgaria,Europe & Central Asia,2005,77.24661255,0.45762,1308.42829,2859.2025916699445
Bulgaria,Europe & Central Asia,2006,77.48941040000001,0.45775,1355.92295,2962.1473511742215
Bulgaria,Europe & Central Asia,2007,77.84649658,0.45368,1481.26288,3264.9948862634456
